411.073,457
411.218,457
411.43,457
411.709,457
412.052,457
412.457,457
412.922,457
413.445,457
414.023,457
414.656,457
415.341,457
416.076,457
416.86,457
417.691,457
418.568,457
419.489,457
420.453,457
421.458,457
422.503,457
423.586,457
424.706,457
425.863,457
427.054,457
428.279,457
429.536,457
430.825,457
432.144,457
433.493,457
434.87,457
436.274,457
437.705,457
439.161,457
440.643,457
442.148,457
443.676,457
445.227,457
446.8,457
448.393,457
450.007,457
451.64,457
453.292,457
454.962,457
456.65,457
458.355,457
460.076,457
461.814,457
463.567,457
465.334,457
467.117,457
468.913,457
470.722,457
472.545,457
474.38,457
476.227,457
478.087,457
479.957,457
481.838,457
483.73,457
485.633,457
487.545,457
489.467,457
491.398,457
493.338,457
495.287,457
497.244,457
499.207,457
501.177,457
503.154,457
505.137,457
507.127,457
509.123,457
511.125,457
513.135,457
515.151,457
517.173,457
519.202,457
521.238,457
523.28,457
525.329,457
527.385,457
529.447,457
531.516,457
533.592,457
535.674,457
537.763,457
539.859,457
541.962,457
544.071,457
546.187,457
548.31,457
550.439,457
552.576,457
554.719,457
556.869,457
559.018,456.975
561.168,456.926
563.316,456.852
565.464,456.754
567.611,456.632
569.756,456.487
571.901,456.318
574.043,456.126
576.184,455.911
578.323,455.673
580.46,455.413
582.594,455.129
584.726,454.824
586.855,454.496
588.981,454.145
591.103,453.772
593.222,453.377
595.337,452.96
597.448,452.521
599.555,452.059
601.657,451.575
603.753,451.068
605.845,450.538
607.93,449.986
610.009,449.411
612.082,448.812
614.147,448.189
616.204,447.543
618.195,446.865
620.16,446.156
622.097,445.416
624.007,444.646
625.89,443.847
627.747,443.018
629.577,442.161
631.381,441.276
633.158,440.364
634.91,439.424
636.635,438.458
638.335,437.466
640.008,436.447
641.656,435.404
643.278,434.335
644.874,433.242
646.444,432.125
647.989,430.985
649.507,429.821
650.999,428.634
652.466,427.425
653.905,426.193
655.319,424.94
656.706,423.666
658.066,422.37
659.399,421.054
660.705,419.718
661.983,418.362
663.234,416.986
664.456,415.591
665.649,414.177
666.814,412.745
667.949,411.295
669.054,409.827
670.128,408.343
671.17,406.841
672.181,405.323
673.171,403.797
674.141,402.264
675.092,400.724
676.024,399.176
676.936,397.622
677.83,396.06
678.705,394.492
679.561,392.917
680.399,391.335
681.219,389.747
682.022,388.154
682.806,386.554
683.573,384.948
684.323,383.336
685.055,381.719
685.77,380.096
686.467,378.468
687.148,376.835
687.812,375.197
688.459,373.553
689.089,371.905
689.702,370.252
690.299,368.594
690.879,366.932
691.442,365.265
691.988,363.594
692.517,361.919
693.029,360.24
693.524,358.558
694.003,356.871
694.463,355.181
694.907,353.488
695.332,351.792
695.74,350.093
696.139,348.391
696.529,346.687
696.911,344.98
697.285,343.27
697.65,341.556
698.008,339.84
698.357,338.12
698.699,336.396
699.033,334.669
699.359,332.938
699.678,331.203
699.989,329.464
700.293,327.721
700.59,325.974
700.879,324.222
701.161,322.466
701.436,320.705
701.703,318.94
701.964,317.17
702.217,315.395
702.464,313.615
702.703,311.831
702.935,310.041
703.16,308.246
703.378,306.446
703.589,304.641
703.792,302.831
703.989,301.015
704.178,299.194
704.36,297.368
704.534,295.536
704.7,293.698
704.859,291.855
705.01,290.007
705.155,288.152
705.293,286.292
705.426,284.426
705.553,282.555
705.673,280.677
705.788,278.794
705.898,276.905
706.001,275.01
706.099,273.11
706.191,271.204
706.278,269.293
706.359,267.378
706.435,265.457
706.505,263.532
706.569,261.602
706.629,259.669
706.683,257.731
706.731,255.79
706.774,253.845
706.812,251.898
706.844,249.948
706.871,247.994
706.893,246.038
706.909,244.078
706.92,242.115
706.925,240.149
706.924,238.18
706.918,236.208
706.906,234.233
706.889,232.256
706.865,230.277
706.82,228.298
706.754,226.32
706.668,224.342
706.56,222.364
706.432,220.387
706.284,218.41
706.115,216.434
705.926,214.458
705.717,212.482
705.487,210.506
705.237,208.531
704.967,206.556
704.677,204.581
704.366,202.607
704.036,200.633
703.684,198.659
703.313,196.687
702.921,194.715
702.508,192.743
702.074,190.773
701.619,188.804
701.143,186.837
700.646,184.871
700.126,182.908
699.584,180.946
699.019,178.988
698.415,177.047
697.772,175.124
697.091,173.22
696.372,171.333
695.616,169.464
694.823,167.613
693.994,165.781
693.13,163.967
692.231,162.172
691.298,160.396
690.331,158.64
689.331,156.903
688.298,155.185
687.234,153.488
686.139,151.81
685.012,150.154
683.855,148.518
682.669,146.904
681.453,145.311
680.208,143.74
678.935,142.192
677.634,140.666
676.305,139.164
674.949,137.686
673.567,136.232
672.158,134.803
670.724,133.4
669.264,132.023
667.779,130.673
666.269,129.351
664.735,128.058
663.178,126.795
661.597,125.562
660.011,124.355
658.419,123.172
656.821,122.014
655.218,120.88
653.61,119.769
651.996,118.682
650.377,117.619
648.753,116.578
647.124,115.56
645.49,114.565
643.85,113.591
642.206,112.64
640.557,111.711
638.903,110.803
637.245,109.917
635.582,109.053
633.914,108.209
632.242,107.387
630.565,106.586
628.884,105.806
627.199,105.047
625.51,104.309
623.817,103.592
622.12,102.895
620.418,102.22
618.714,101.566
617.005,100.933
615.293,100.322
613.578,99.7315
611.859,99.163
610.137,98.6164
608.413,98.0919
606.685,97.5899
604.955,97.1107
603.223,96.6364
601.489,96.1669
599.753,95.702
598.013,95.2418
596.272,94.7861
594.527,94.3349
592.779,93.888
591.028,93.4453
589.274,93.0069
587.517,92.5726
585.756,92.1423
583.991,91.7161
582.222,91.2939
580.449,90.8756
578.673,90.4611
576.892,90.0505
575.106,89.6437
573.317,89.2407
571.523,88.8414
569.724,88.4459
567.92,88.0542
566.112,87.6661
564.299,87.2818
562.48,86.9013
560.657,86.5245
558.829,86.1516
556.995,85.7825
555.156,85.4172
553.311,85.056
551.461,84.6987
549.606,84.3456
547.748,84.0085
545.887,83.6871
544.024,83.3815
542.159,83.0915
540.291,82.817
538.422,82.558
536.55,82.3143
534.677,82.086
532.802,81.8729
530.925,81.6751
529.047,81.4926
527.168,81.3252
525.288,81.1732
523.406,81.0365
521.523,80.9151
519.64,80.8092
517.756,80.7188
515.871,80.6442
513.986,80.5853
512.101,80.5426
510.216,80.516
508.331,80.5061
506.444,80.4951
504.554,80.4833
502.663,80.4706
500.769,80.4569
498.872,80.4424
496.973,80.4269
495.071,80.4106
493.165,80.3934
491.257,80.3753
489.345,80.3564
487.431,80.3366
485.514,80.3159
483.594,80.2944
481.671,80.272
479.746,80.2488
477.818,80.2248
475.887,80.1999
473.955,80.1742
472.02,80.1477
470.083,80.1203
468.144,80.0921
466.203,80.0631
464.26,80.0333
462.315,80.0026
460.368,79.9711
458.419,79.9388
456.469,79.9055
454.517,79.8715
452.564,79.8365
450.609,79.8007
448.652,79.7652
446.693,79.7302
444.732,79.6957
442.769,79.6615
440.804,79.6277
438.836,79.5943
436.865,79.5614
434.891,79.5288
432.914,79.4965
430.935,79.4647
428.952,79.4332
426.965,79.4021
424.975,79.3714
422.982,79.341
420.984,79.311
418.983,79.2813
416.978,79.252
414.969,79.2231
412.956,79.1945
410.938,79.1663
408.916,79.1384
406.89,79.1109
404.859,79.0838
402.824,79.057
400.784,79.0306
398.739,79.0046
396.689,78.979
394.635,78.9537
392.575,78.9289
390.511,78.9044
388.443,78.8807
386.371,78.8576
384.296,78.8352
382.218,78.8134
380.137,78.7923
378.053,78.7718
375.966,78.752
373.877,78.7328
371.784,78.7142
369.689,78.6963
367.592,78.6789
365.492,78.6623
363.39,78.6462
361.285,78.6308
359.178,78.6159
357.07,78.6017
354.959,78.5881
352.846,78.5752
350.731,78.5628
348.614,78.5511
346.496,78.54
344.376,78.5296
342.254,78.5198
340.131,78.5107
338.006,78.5022
335.879,78.4944
333.751,78.4872
331.622,78.4808
329.491,78.4751
327.362,78.4653
325.235,78.4515
323.11,78.4338
320.987,78.4122
318.866,78.3868
316.746,78.3576
314.628,78.3247
312.512,78.2881
310.397,78.2479
308.284,78.2041
306.172,78.1568
304.061,78.1059
301.952,78.0517
299.845,77.994
297.738,77.9329
295.633,77.8685
293.529,77.8007
291.426,77.7296
289.325,77.6553
287.224,77.5777
285.125,77.4969
283.027,77.4129
280.93,77.3257
278.833,77.2353
276.738,77.1417
274.644,77.045
272.551,76.9451
270.458,76.842
268.367,76.7357
266.276,76.6263
264.187,76.5136
262.098,76.3978
260.01,76.2787
257.922,76.1563
255.836,76.0306
253.75,75.9016
251.666,75.7692
249.582,75.6333
247.498,75.4939
245.416,75.3509
243.348,75.2364
241.295,75.1501
239.256,75.0917
237.232,75.0607
235.221,75.057
233.225,75.0801
231.242,75.13
229.272,75.2061
227.316,75.3084
225.373,75.4366
223.444,75.5905
221.528,75.7697
219.625,75.9742
217.735,76.2038
215.858,76.4583
213.994,76.7375
212.144,77.0413
210.307,77.3695
208.482,77.7221
206.672,78.099
204.875,78.5001
203.091,78.9253
201.321,79.3745
199.566,79.8478
197.824,80.3451
196.097,80.8665
194.385,81.4119
192.688,81.9815
191.006,82.5752
189.341,83.1932
187.692,83.8355
186.059,84.5023
184.443,85.1934
182.843,85.9083
181.259,86.6469
179.69,87.4088
178.137,88.1938
176.599,89.0017
175.076,89.8323
173.568,90.6851
172.074,91.5602
170.595,92.4571
169.13,93.3757
167.679,94.3159
166.243,95.2774
164.82,96.2599
163.411,97.2634
162.016,98.2877
160.635,99.3325
159.268,100.398
157.914,101.483
156.574,102.589
155.248,103.715
153.936,104.86
152.637,106.025
151.353,107.21
150.082,108.414
148.826,109.638
147.584,110.881
146.356,112.143
145.144,113.424
143.946,114.724
142.763,116.043
141.596,117.381
140.445,118.738
139.31,120.114
138.191,121.508
137.09,122.922
136.004,124.352
134.933,125.801
