411.072,431.016
411.213,431.046
411.421,431.091
411.693,431.15
412.028,431.223
412.424,431.309
412.878,431.407
413.389,431.518
413.955,431.64
414.573,431.774
415.242,431.919
415.961,432.075
416.727,432.241
417.54,432.417
418.397,432.603
419.297,432.798
420.239,433.002
421.221,433.215
422.242,433.436
423.3,433.665
424.396,433.902
425.526,434.147
426.69,434.4
427.887,434.659
429.116,434.925
430.375,435.198
431.665,435.477
432.983,435.763
434.328,436.055
435.701,436.352
437.099,436.655
438.523,436.963
439.97,437.277
441.441,437.596
442.935,437.919
444.451,438.248
445.988,438.581
447.545,438.918
449.122,439.26
450.718,439.606
452.332,439.955
453.965,440.309
455.614,440.667
457.281,441.028
458.963,441.392
460.661,441.76
462.374,442.131
464.102,442.506
465.844,442.883
467.599,443.263
469.368,443.646
471.149,444.032
472.943,444.421
474.748,444.812
476.565,445.206
478.393,445.602
480.232,446
482.081,446.401
483.94,446.804
485.809,447.209
487.687,447.616
489.575,448.025
491.471,448.435
493.375,448.848
495.288,449.262
497.209,449.679
499.063,450.094
500.918,450.5
502.773,450.897
504.629,451.285
506.485,451.665
508.342,452.035
510.201,452.398
512.061,452.751
513.922,453.097
515.785,453.434
517.651,453.762
519.518,454.083
521.388,454.396
523.26,454.701
525.135,454.997
527.012,455.286
528.893,455.567
530.777,455.84
532.664,456.105
534.554,456.363
536.448,456.612
538.345,456.854
540.246,457.088
542.151,457.314
544.06,457.532
545.972,457.742
547.889,457.944
549.81,458.137
551.736,458.323
553.666,458.5
555.6,458.668
557.539,458.827
559.475,458.962
561.408,459.072
563.338,459.159
565.265,459.222
567.189,459.262
569.111,459.279
571.029,459.273
572.943,459.245
574.855,459.194
576.763,459.122
578.668,459.028
580.569,458.913
582.466,458.776
584.36,458.618
586.249,458.44
588.135,458.24
590.017,458.021
591.894,457.78
593.768,457.52
595.636,457.239
597.5,456.938
599.36,456.617
601.214,456.276
603.063,455.915
604.907,455.534
606.746,455.133
608.578,454.712
610.405,454.271
612.226,453.81
614.04,453.329
615.847,452.828
617.646,452.306
619.439,451.763
621.214,451.195
622.973,450.602
624.716,449.985
626.442,449.344
628.152,448.679
629.845,447.991
631.523,447.28
633.185,446.546
634.831,445.791
636.462,445.014
638.077,444.215
639.676,443.396
641.259,442.555
642.827,441.695
644.38,440.814
645.917,439.913
647.438,438.993
648.945,438.054
650.435,437.096
651.91,436.119
653.37,435.123
654.814,434.109
656.242,433.078
657.654,432.028
659.05,430.961
660.431,429.877
661.795,428.775
663.143,427.657
664.474,426.521
665.789,425.369
667.086,424.201
668.367,423.016
669.63,421.815
670.875,420.598
672.102,419.365
673.31,418.117
674.499,416.852
675.667,415.577
